product_name,planned_qty,actual_qty,planned_cost,actual_cost,planned_date,actual_date,status
Item SKU Industrial 202,25,25,408.0,408.0,2024-12-12,2024-12-12,completed
Item SKU Industrial 261,5,5,241.95,241.95,2026-01-31,2026-01-31,completed
Item SKU Industrial 366,23,23,1262.24,1262.24,2025-09-08,2025-09-08,completed
Item SKU Industrial 186,14,14,1741.6,1741.6,2026-03-16,2026-03-16,completed
Item SKU Industrial 279,48,48,5258.88,6047.71,2025-09-25,2025-09-25,completed
Item SKU Industrial 419,20,20,1947.4,1947.4,2024-12-06,2024-12-08,completed_late
Item SKU Industrial 487,23,23,1356.08,1356.08,2024-05-05,2024-05-05,completed
Item SKU Industrial 405,39,39,3513.51,3513.51,2025-06-14,2025-06-14,completed
Item SKU Industrial 431,5,5,645.85,645.85,2024-11-01,2024-11-01,completed
Item SKU Industrial 436,30,30,9508.8,9508.8,2026-05-01,2026-05-01,completed
Item SKU Industrial 125,49,49,18218.2,18218.2,2024-09-02,2024-09-02,completed
Item SKU Industrial 225,31,31,283.65,283.65,2025-12-13,2025-12-13,completed
Item SKU Industrial 274,38,38,5131.14,5131.14,2025-04-28,2025-04-30,completed_late
Item SKU Industrial 494,4,4,568.16,568.16,2024-08-01,2024-08-01,completed
Item SKU Industrial 53,46,46,8491.6,8491.6,2025-12-08,2025-12-16,completed_late
Item SKU Industrial 271,35,35,6340.25,7291.29,2025-10-18,2025-10-18,completed
Item SKU Industrial 470,13,13,257.92,257.92,2024-08-02,2024-08-02,completed
Item SKU Industrial 92,12,12,383.88,383.88,2024-07-27,2024-07-27,completed
Item SKU Industrial 198,35,35,1846.95,1846.95,2025-03-24,2025-03-24,completed
Item SKU Industrial 465,51,51,4707.3,4707.3,2024-09-09,2024-09-11,completed_late
Item SKU Industrial 242,6,6,55.08,55.08,2026-01-15,2026-01-15,completed
Item SKU Industrial 39,2,2,156.8,156.8,2024-11-15,2024-11-15,completed
Item SKU Industrial 155,19,19,3404.99,3404.99,2024-03-31,2024-03-31,completed
Item SKU Industrial 81,25,25,1794.5,1794.5,2024-12-27,2024-12-27,completed
Item SKU Industrial 378,5,5,477.55,477.55,2026-03-09,2026-03-09,completed
Item SKU Industrial 336,19,19,2142.63,2142.63,2024-08-29,2024-08-29,completed
Item SKU Industrial 111,37,37,6129.05,7048.41,2026-02-17,2026-02-19,completed_late
Item SKU Industrial 32,29,29,1433.18,1433.18,2025-06-20,2025-06-20,completed
Item SKU Industrial 20,53,53,1995.45,1995.45,2024-11-04,2024-11-04,completed
Item SKU Industrial 227,39,39,1287.39,1287.39,2025-05-26,2025-05-26,completed
Item SKU Industrial 291,39,39,752.31,752.31,2024-02-16,2024-02-16,completed
Item SKU Industrial 8,3,3,276.81,276.81,2026-04-18,2026-04-18,completed
Item SKU Industrial 487,41,41,2417.36,2417.36,2025-08-01,2025-08-01,completed
Item SKU Industrial 143,45,45,6502.05,6502.05,2026-01-23,2026-01-25,completed_late
Item SKU Industrial 173,19,19,1598.09,1598.09,2025-08-25,2025-08-25,completed
Item SKU Industrial 9,37,37,7229.8,7229.8,2025-02-21,2025-02-21,completed
Item SKU Industrial 34,5,5,833.3,833.3,2025-11-27,2025-11-27,completed
Item SKU Industrial 41,23,23,1307.09,1503.15,2025-03-30,2025-03-30,completed
Item SKU Industrial 101,25,25,10232.0,10232.0,2024-06-30,2024-06-30,completed
Item SKU Industrial 126,4,4,401.6,401.6,2024-12-02,2024-12-02,completed
Item SKU Industrial 72,12,12,4358.4,4358.4,2026-02-14,2026-02-16,completed_late
Item SKU Industrial 203,29,29,6652.6,6652.6,2025-12-14,2025-12-14,completed
Item SKU Industrial 399,30,30,1610.7,1610.7,2025-04-07,2025-04-07,completed
Item SKU Industrial 172,33,33,515.79,515.79,2026-02-28,2026-03-08,completed_late
Item SKU Industrial 52,16,16,945.44,945.44,2024-04-12,2024-04-12,completed
Item SKU Industrial 49,37,37,2419.06,2419.06,2026-03-15,2026-03-15,completed
Item SKU Industrial 376,36,36,468.36,468.36,2025-09-02,2025-09-02,completed
Item SKU Industrial 473,46,46,24494.54,24494.54,2025-03-05,2025-03-07,completed_late
Item SKU Industrial 73,31,31,3741.39,4302.6,2025-09-07,2025-09-07,completed
Item SKU Industrial 357,14,14,2387.84,2387.84,2025-10-19,2025-10-19,completed
Item SKU Industrial 327,27,27,261.63,261.63,2026-05-03,2026-05-03,completed
Item SKU Industrial 385,35,35,4864.3,4864.3,2024-02-19,2024-02-19,completed
Item SKU Industrial 368,26,26,3458.52,3458.52,2026-04-03,2026-04-03,completed
Item SKU Industrial 326,33,33,2205.06,2205.06,2024-06-11,2024-06-11,completed
Item SKU Industrial 278,50,50,3471.5,3471.5,2024-02-10,2024-02-12,completed_late
Item SKU Industrial 315,50,50,1052.0,1052.0,2026-04-23,2026-04-23,completed
Item SKU Industrial 114,28,28,6848.24,6848.24,2025-09-19,2025-09-19,completed
Item SKU Industrial 128,31,31,1009.98,1009.98,2025-01-19,2025-01-19,completed
Item SKU Industrial 400,16,16,1924.8,1924.8,2025-01-18,2025-01-18,completed
Item SKU Industrial 123,27,27,270.0,310.5,2024-12-27,2024-12-27,completed
Item SKU Industrial 262,4,4,239.88,239.88,2025-01-27,2025-01-27,completed
Item SKU Industrial 191,53,53,4744.56,4744.56,2024-11-11,2024-11-13,completed_late
Item SKU Industrial 170,46,46,3937.14,3937.14,2024-05-17,2024-05-17,completed
Item SKU Industrial 108,41,41,2170.54,2170.54,2026-03-07,2026-03-07,completed
Item SKU Industrial 236,24,24,211.44,211.44,2024-02-04,2024-02-04,completed
Item SKU Industrial 431,16,16,2066.72,2066.72,2026-04-17,2026-04-17,completed
Item SKU Industrial 336,39,39,4398.03,4398.03,2025-12-19,2025-12-19,completed
Item SKU Industrial 220,28,28,5001.08,5001.08,2024-12-13,2024-12-13,completed
Item SKU Industrial 414,14,14,884.94,884.94,2026-04-28,2026-04-30,completed_late
Item SKU Industrial 230,53,53,836.34,836.34,2024-09-18,2024-09-18,completed
Item SKU Industrial 422,37,37,8644.68,9941.38,2024-05-20,2024-05-20,completed
Item SKU Industrial 221,11,11,678.37,678.37,2026-04-05,2026-04-05,completed
Item SKU Industrial 448,14,14,518.84,518.84,2025-12-20,2025-12-28,completed_late
Item SKU Industrial 461,38,38,1748.0,1748.0,2025-12-18,2025-12-18,completed
Item SKU Industrial 319,45,45,1165.05,1165.05,2025-04-28,2025-04-28,completed
Item SKU Industrial 58,7,7,614.74,614.74,2026-03-29,2026-03-31,completed_late
Item SKU Industrial 85,13,13,224.9,224.9,2024-10-17,2024-10-17,completed
Item SKU Industrial 369,40,40,2067.2,2067.2,2024-01-27,2024-01-27,completed
Item SKU Industrial 429,3,3,231.06,231.06,2024-02-24,2024-02-24,completed
Item SKU Industrial 254,28,28,274.96,274.96,2025-12-13,2025-12-13,completed
Item SKU Industrial 186,6,6,746.4,746.4,2024-11-08,2024-11-08,completed
Item SKU Industrial 478,31,31,767.87,883.05,2024-02-26,2024-02-26,completed
Item SKU Industrial 339,19,19,902.69,902.69,2024-06-29,2024-07-01,completed_late
Item SKU Industrial 422,7,7,1635.48,1635.48,2025-02-06,2025-02-06,completed
Item SKU Industrial 227,23,23,759.23,759.23,2025-12-14,2025-12-14,completed
Item SKU Industrial 92,22,22,703.78,703.78,2024-06-12,2024-06-12,completed
Item SKU Industrial 36,4,4,173.4,173.4,2026-03-02,2026-03-02,completed
Item SKU Industrial 271,19,19,3441.85,3441.85,2024-03-09,2024-03-09,completed
Item SKU Industrial 296,48,48,966.24,966.24,2025-12-20,2025-12-20,completed
Item SKU Industrial 420,6,6,43.14,43.14,2026-03-07,2026-03-09,completed_late
Item SKU Industrial 488,19,19,1126.13,1126.13,2025-01-07,2025-01-07,completed
Item SKU Industrial 19,16,16,1847.68,1847.68,2024-09-05,2024-09-05,completed
Item SKU Industrial 222,16,16,1445.44,1662.26,2024-10-03,2024-10-03,completed
Item SKU Industrial 55,7,7,96.95,96.95,2025-02-28,2025-02-28,completed
Item SKU Industrial 175,8,8,888.4,888.4,2025-09-13,2025-09-13,completed
Item SKU Industrial 104,40,40,12891.6,12891.6,2025-05-11,2025-05-11,completed
Item SKU Industrial 251,42,42,1840.02,1840.02,2026-01-03,2026-01-05,completed_late
Item SKU Industrial 280,15,15,865.2,865.2,2025-10-13,2025-10-13,completed
Item SKU Industrial 29,3,3,420.84,420.84,2025-03-09,2025-03-09,completed
Item SKU Industrial 153,26,26,747.24,747.24,2026-01-05,2026-01-05,completed
Item SKU Industrial 496,28,28,1175.72,1175.72,2025-06-13,2025-06-13,completed
Item SKU Industrial 301,9,9,2828.79,2828.79,2026-03-08,2026-03-16,completed_late
Item SKU Industrial 442,51,51,4598.16,4598.16,2026-03-12,2026-03-12,completed
Item SKU Industrial 20,53,53,1995.45,2294.77,2025-05-19,2025-05-21,completed_late
Item SKU Industrial 430,35,35,2080.05,2080.05,2025-09-21,2025-09-21,completed
Item SKU Industrial 179,28,28,1822.52,1822.52,2024-08-04,2024-08-04,completed
Item SKU Industrial 420,24,24,172.56,172.56,2024-06-13,2024-06-13,completed
Item SKU Industrial 188,30,30,435.3,435.3,2026-04-17,2026-04-17,completed
Item SKU Industrial 410,36,36,802.44,802.44,2026-01-05,2026-01-05,completed
Item SKU Industrial 429,1,1,77.02,77.02,2025-11-15,2025-11-15,completed
Item SKU Industrial 386,6,6,114.72,114.72,2025-06-23,2025-06-25,completed_late
Item SKU Industrial 320,42,42,685.02,685.02,2024-02-15,2024-02-15,completed
Item SKU Industrial 173,29,29,2439.19,2439.19,2026-01-25,2026-01-25,completed
Item SKU Industrial 152,8,8,343.12,343.12,2025-03-03,2025-03-03,completed
Item SKU Industrial 241,33,33,7896.24,9080.68,2024-03-16,2024-03-16,completed
Item SKU Industrial 130,3,3,295.83,295.83,2025-01-30,2025-01-30,completed
Item SKU Industrial 291,53,53,1022.37,1022.37,2025-06-18,2025-06-18,completed
Item SKU Industrial 378,33,33,3151.83,3151.83,2024-11-14,2024-11-16,completed_late
Item SKU Industrial 22,28,28,5419.12,5419.12,2025-02-13,2025-02-13,completed
Item SKU Industrial 48,29,29,386.28,386.28,2025-07-05,2025-07-05,completed
Item SKU Industrial 205,50,50,1708.0,1708.0,2024-09-12,2024-09-12,completed
Item SKU Industrial 123,51,51,510.0,510.0,2025-11-27,2025-11-27,completed
Item SKU Industrial 408,26,26,800.8,800.8,2025-10-27,2025-10-27,completed
Item SKU Industrial 300,44,44,1968.12,1968.12,2024-04-29,2024-04-29,completed
Item SKU Industrial 245,19,19,2057.32,2057.32,2024-11-13,2024-11-15,completed_late
Item SKU Industrial 238,30,30,3040.5,3496.58,2025-06-25,2025-06-25,completed
Item SKU Industrial 471,33,33,1847.01,1847.01,2025-10-05,2025-10-05,completed
Item SKU Industrial 24,22,22,2676.3,2676.3,2024-07-25,2024-07-25,completed
Item SKU Industrial 309,30,30,2532.9,2532.9,2025-01-09,2025-01-09,completed
Item SKU Industrial 448,51,51,1890.06,1890.06,2025-09-20,2025-09-20,completed
Item SKU Industrial 270,35,35,605.15,605.15,2025-08-01,2025-08-09,completed_late
Item SKU Industrial 441,11,11,839.3,839.3,2024-08-22,2024-08-24,completed_late
Item SKU Industrial 319,13,13,336.57,336.57,2026-02-01,2026-02-01,completed
Item SKU Industrial 456,20,20,490.8,490.8,2026-01-31,2026-01-31,completed
Item SKU Industrial 264,23,23,727.72,727.72,2025-11-30,2025-11-30,completed
Item SKU Industrial 169,44,44,3901.92,3901.92,2025-04-10,2025-04-10,completed
Item SKU Industrial 216,48,48,973.44,1119.46,2025-03-07,2025-03-07,completed
Item SKU Industrial 356,36,36,694.44,694.44,2024-07-04,2024-07-04,completed
Item SKU Industrial 74,1,1,37.68,37.68,2025-07-04,2025-07-06,completed_late
Item SKU Industrial 417,38,38,2601.1,2601.1,2025-07-27,2025-07-27,completed
Item SKU Industrial 83,18,18,1168.74,1168.74,2026-02-07,2026-02-07,completed
Item SKU Industrial 117,53,53,4791.2,4791.2,2025-07-05,2025-07-05,completed
Item SKU Industrial 379,36,36,1277.64,1277.64,2026-03-19,2026-03-19,completed
Item SKU Industrial 137,40,40,2335.2,2335.2,2024-03-24,2024-03-24,completed
Item SKU Industrial 326,11,11,735.02,735.02,2025-11-13,2025-11-13,completed
Item SKU Industrial 157,41,41,24626.24,24626.24,2025-12-14,2025-12-16,completed_late
Item SKU Industrial 205,39,39,1332.24,1332.24,2024-11-19,2024-11-19,completed
Item SKU Industrial 434,45,45,2452.95,2820.89,2025-11-13,2025-11-13,completed
Item SKU Industrial 429,39,39,3003.78,3003.78,2025-10-28,2025-10-28,completed
Item SKU Industrial 245,9,9,974.52,974.52,2025-11-02,2025-11-02,completed
Item SKU Industrial 74,42,42,1582.56,1582.56,2025-07-14,2025-07-14,completed
Item SKU Industrial 194,47,47,10356.45,10356.45,2026-04-20,2026-04-20,completed
Item SKU Industrial 176,49,49,3755.85,3755.85,2024-08-09,2024-08-11,completed_late
Item SKU Industrial 386,53,53,1013.36,1013.36,2025-07-21,2025-07-21,completed
Item SKU Industrial 320,7,7,114.17,114.17,2024-11-21,2024-11-21,completed
Item SKU Industrial 285,44,44,3692.48,3692.48,2026-03-15,2026-03-15,completed
Item SKU Industrial 202,48,48,783.36,783.36,2025-09-05,2025-09-05,completed
Item SKU Industrial 419,4,4,389.48,389.48,2024-04-28,2024-04-28,completed
Item SKU Industrial 323,36,36,2554.92,2938.16,2026-05-08,2026-05-08,completed
Item SKU Industrial 411,18,18,3943.26,3943.26,2026-01-10,2026-01-18,completed_late
Item SKU Industrial 193,48,48,2184.48,2184.48,2025-07-26,2025-07-26,completed
Item SKU Industrial 386,38,38,726.56,726.56,2024-05-20,2024-05-20,completed
Item SKU Industrial 406,3,3,297.96,297.96,2025-12-21,2025-12-21,completed
Item SKU Industrial 230,24,24,378.72,378.72,2024-10-26,2024-10-26,completed
Item SKU Industrial 217,4,4,336.0,336.0,2024-09-13,2024-09-13,completed
Item SKU Industrial 143,19,19,2745.31,2745.31,2024-06-24,2024-06-24,completed
Item SKU Industrial 271,8,8,1449.2,1449.2,2026-04-27,2026-04-29,completed_late
Item SKU Industrial 193,35,35,1592.85,1592.85,2026-05-21,2026-05-21,completed
Item SKU Industrial 343,23,23,6353.29,6353.29,2026-04-03,2026-04-03,completed
Item SKU Industrial 366,2,2,109.76,126.22,2025-08-22,2025-08-22,completed
Item SKU Industrial 478,24,24,594.48,594.48,2026-02-09,2026-02-09,completed
Item SKU Industrial 95,34,34,10458.4,10458.4,2025-11-07,2025-11-07,completed
Item SKU Industrial 319,28,28,724.92,724.92,2024-09-15,2024-09-15,completed
Item SKU Industrial 56,22,22,392.26,392.26,2024-03-31,2024-04-02,completed_late
Item SKU Industrial 274,42,42,5671.26,5671.26,2024-08-08,2024-08-08,completed
Item SKU Industrial 111,5,5,828.25,828.25,2024-08-14,2024-08-14,completed
Item SKU Industrial 174,44,44,2520.32,2520.32,2024-11-21,2024-11-21,completed
Item SKU Industrial 62,30,30,330.0,330.0,2025-06-27,2025-06-27,completed
Item SKU Industrial 65,44,44,624.36,624.36,2024-08-12,2024-08-12,completed
Item SKU Industrial 261,36,36,1742.04,1742.04,2025-06-26,2025-06-26,completed
Item SKU Industrial 307,39,39,1024.53,1178.21,2025-03-27,2025-03-29,completed_late
Item SKU Industrial 151,18,18,1221.84,1221.84,2026-04-06,2026-04-06,completed
Item SKU Industrial 421,20,20,4054.8,4054.8,2026-05-09,2026-05-09,completed
Item SKU Industrial 445,18,18,577.08,577.08,2025-10-27,2025-10-27,completed
Item SKU Industrial 345,52,52,6281.6,6281.6,2025-09-21,2025-09-21,completed
Item SKU Industrial 176,41,41,3142.65,3142.65,2024-06-26,2024-06-26,completed
Item SKU Industrial 65,31,31,439.89,439.89,2026-05-08,2026-05-08,completed
Item SKU Industrial 486,15,15,1989.0,1989.0,2025-06-05,2025-06-07,completed_late
Item SKU Industrial 148,50,50,15039.5,15039.5,2024-06-28,2024-07-06,completed_late
Item SKU Industrial 198,12,12,633.24,633.24,2024-02-03,2024-02-03,completed
Item SKU Industrial 400,23,23,2766.9,2766.9,2025-11-10,2025-11-10,completed
Item SKU Industrial 489,49,49,2732.24,3142.08,2025-11-24,2025-11-24,completed
Item SKU Industrial 419,19,19,1850.03,1850.03,2025-03-14,2025-03-14,completed
Item SKU Industrial 63,35,35,5118.05,5118.05,2025-09-11,2025-09-11,completed
Item SKU Industrial 448,19,19,704.14,704.14,2026-04-18,2026-04-20,completed_late
Item SKU Industrial 228,39,39,870.87,870.87,2024-02-05,2024-02-05,completed
Item SKU Industrial 34,51,51,8499.66,8499.66,2024-06-09,2024-06-09,completed
Item SKU Industrial 265,30,30,1419.9,1419.9,2026-02-02,2026-02-02,completed
Item SKU Industrial 180,48,48,9268.8,9268.8,2026-02-12,2026-02-12,completed
Item SKU Industrial 158,46,46,18593.66,18593.66,2025-10-11,2025-10-11,completed
Item SKU Industrial 468,33,33,642.51,642.51,2025-04-06,2025-04-06,completed
Item SKU Industrial 220,29,29,5179.69,5179.69,2026-02-16,2026-02-18,completed_late
Item SKU Industrial 404,31,31,3290.65,3784.25,2025-07-18,2025-07-18,completed
Item SKU Industrial 182,6,6,94.14,94.14,2025-07-28,2025-07-28,completed
Item SKU Industrial 143,11,11,1589.39,1589.39,2025-12-11,2025-12-11,completed
Item SKU Industrial 213,19,19,370.5,370.5,2026-04-11,2026-04-11,completed
Item SKU Industrial 178,31,31,1950.52,1950.52,2024-05-27,2024-05-27,completed
Item SKU Industrial 492,1,1,20.33,20.33,2025-08-22,2025-08-22,completed
Item SKU Industrial 401,33,33,688.71,688.71,2026-03-28,2026-03-30,completed_late
Item SKU Industrial 121,35,35,1397.9,1397.9,2025-09-28,2025-09-28,completed
Item SKU Industrial 22,48,48,9289.92,9289.92,2024-03-17,2024-03-17,completed
Item SKU Industrial 351,29,29,4124.09,4124.09,2025-03-26,2025-03-26,completed
Item SKU Industrial 98,3,3,25.26,25.26,2025-11-28,2025-11-28,completed
Item SKU Industrial 367,8,8,272.8,313.72,2025-04-19,2025-04-19,completed
Item SKU Industrial 289,13,13,296.53,296.53,2024-07-11,2024-07-11,completed
Item SKU Industrial 270,7,7,121.03,121.03,2024-10-28,2024-10-30,completed_late
Item SKU Industrial 348,29,29,297.25,297.25,2025-10-02,2025-10-02,completed
Item SKU Industrial 7,47,47,5279.04,5279.04,2024-12-26,2025-01-03,completed_late
Item SKU Industrial 272,24,24,2246.64,2246.64,2024-06-26,2024-06-26,completed
Item SKU Industrial 54,14,14,479.92,479.92,2025-03-07,2025-03-07,completed
Item SKU Industrial 171,30,30,1190.1,1190.1,2026-05-06,2026-05-06,completed
Item SKU Industrial 343,7,7,1933.61,1933.61,2024-06-14,2024-06-14,completed
Item SKU Industrial 313,34,34,1122.68,1122.68,2025-08-25,2025-08-27,completed_late
Item SKU Industrial 176,40,40,3066.0,3066.0,2024-09-16,2024-09-16,completed
Item SKU Industrial 311,3,3,247.14,284.21,2025-04-14,2025-04-14,completed
Item SKU Industrial 67,40,40,12061.2,12061.2,2025-10-13,2025-10-13,completed
Item SKU Industrial 435,22,22,339.9,339.9,2026-05-03,2026-05-03,completed
Item SKU Industrial 408,53,53,1632.4,1632.4,2026-02-20,2026-02-20,completed
Item SKU Industrial 341,20,20,4231.4,4231.4,2025-08-21,2025-08-21,completed
Item SKU Industrial 304,41,41,12776.83,12776.83,2024-01-29,2024-01-31,completed_late
Item SKU Industrial 30,29,29,1270.2,1270.2,2025-11-30,2025-11-30,completed
Item SKU Industrial 496,26,26,1091.74,1091.74,2026-05-21,2026-05-21,completed
Item SKU Industrial 9,30,30,5862.0,5862.0,2024-05-17,2024-05-17,completed
Item SKU Industrial 227,27,27,891.27,891.27,2025-12-27,2025-12-27,completed
Item SKU Industrial 223,37,37,817.7,817.7,2026-04-02,2026-04-02,completed
Item SKU Industrial 140,52,52,463.32,532.82,2026-04-03,2026-04-03,completed
Item SKU Industrial 342,14,14,2218.44,2218.44,2024-06-13,2024-06-15,completed_late
Item SKU Industrial 82,48,48,299.52,299.52,2026-04-26,2026-04-26,completed
Item SKU Industrial 436,29,29,9191.84,9191.84,2024-07-01,2024-07-01,completed
Item SKU Industrial 17,11,11,448.14,448.14,2025-04-08,2025-04-08,completed
Item SKU Industrial 227,36,36,1188.36,1188.36,2024-11-01,2024-11-01,completed
Item SKU Industrial 489,18,18,1003.68,1003.68,2025-07-14,2025-07-14,completed
Item SKU Industrial 184,42,42,4651.92,4651.92,2024-05-02,2024-05-02,completed
Item SKU Industrial 308,1,1,20.38,20.38,2025-09-21,2025-09-23,completed_late
Item SKU Industrial 444,39,39,446.16,446.16,2024-11-29,2024-11-29,completed
Item SKU Industrial 265,45,45,2129.85,2129.85,2024-04-11,2024-04-11,completed
Item SKU Industrial 136,25,25,2164.75,2489.46,2026-04-23,2026-05-01,completed_late
Item SKU Industrial 421,29,29,5879.46,5879.46,2025-11-02,2025-11-02,completed
Item SKU Industrial 134,13,13,2857.66,2857.66,2025-02-04,2025-02-04,completed
Item SKU Industrial 50,52,52,550.68,550.68,2025-05-19,2025-05-19,completed
Item SKU Industrial 413,33,33,1411.08,1411.08,2025-01-11,2025-01-13,completed_late
Item SKU Industrial 383,25,25,1889.0,1889.0,2025-09-11,2025-09-11,completed
Item SKU Industrial 1,30,30,1312.2,1312.2,2026-03-22,2026-03-22,completed
Item SKU Industrial 69,34,34,1227.06,1227.06,2024-08-08,2024-08-08,completed
Item SKU Industrial 298,37,37,503.94,503.94,2025-10-09,2025-10-09,completed
Item SKU Industrial 422,41,41,9579.24,9579.24,2025-09-06,2025-09-06,completed
Item SKU Industrial 203,46,46,10552.4,10552.4,2025-09-19,2025-09-19,completed
