id_pedido,data_emissao,id_cliente,id_produto,quantidade,valor_unitario,total,custo_total_item,status
V011449,2025-08-22,C0169,P0400,24,249.4,3396.46,2176.31,Faturado
V011450,2025-08-22,C0233,P0363,16,264.41,2400.58,1839.95,Faturado
V011451,2025-08-22,C0188,P0335,43,181.62,4431.51,3558.57,Faturado
V011452,2025-08-22,C0093,P0134,31,458.76,8069.87,5136.57,Faturado
V011453,2025-08-23,C0224,P0365,44,80.97,2021.6,1300.12,Faturado
V011454,2025-08-23,C0168,P0493,46,40.12,1047.22,681.34,Faturado
V011455,2025-08-23,C0091,P0399,6,85.95,292.63,242.82,Faturado
V011456,2025-08-23,C0091,P0493,24,40.12,546.38,355.48,Faturado
V011457,2025-08-23,C0211,P0030,9,67.86,346.56,297.14,Faturado
V011458,2025-08-23,C0074,P0304,27,533.36,8171.53,6342.31,Faturado
V011459,2025-08-24,C0222,P0054,27,74.83,1146.46,697.67,Faturado
V011460,2025-08-24,C0185,P0130,37,183.15,3845.28,2750.22,Faturado
V011461,2025-08-24,C0047,P0218,2,40.11,45.52,37.72,Faturado
V011462,2025-08-24,C0238,P0002,15,289.53,2464.36,1571.06,Faturado
V011463,2025-08-24,C0244,P0246,11,40.6,253.42,183.58,Faturado
V011464,2025-08-24,C0164,P0140,27,16.94,259.54,181.34,Faturado
V011465,2025-08-24,C0132,P0296,49,38.56,1072.14,743.51,Faturado
V011466,2025-08-24,C0203,P0258,48,117.52,3200.9,2236.73,Faturado
V011467,2025-08-24,C0245,P0105,47,121.07,3228.89,2278.0,Faturado
V011468,2025-08-24,C0152,P0381,23,247.0,3223.62,2006.58,Faturado
V011469,2025-08-24,C0210,P0336,35,224.21,4452.89,2975.13,Faturado
V011470,2025-08-25,C0120,P0467,34,173.39,3345.2,2206.36,Faturado
V011471,2025-08-25,C0156,P0316,7,68.66,272.72,179.72,Faturado
V011472,2025-08-25,C0090,P0477,28,217.92,3462.38,2553.17,Faturado
V011473,2025-08-25,C0242,P0077,28,132.6,2106.79,1493.66,Faturado
V011474,2025-08-25,C0117,P0304,29,533.36,8776.83,6812.11,Faturado
V011475,2025-08-25,C0110,P0151,37,104.86,2201.56,1893.16,Faturado
V011476,2025-08-25,C0121,P0396,20,27.59,313.11,255.83,Faturado
V011477,2025-08-25,C0098,P0497,11,57.36,358.03,239.29,Faturado
V011478,2025-08-25,C0015,P0496,39,80.1,1772.62,1234.4,Faturado
V011479,2025-08-25,C0136,P0297,42,350.61,8355.89,7006.08,Faturado
V011480,2025-08-25,C0176,P0157,23,1235.87,16129.46,10413.25,Faturado
V011481,2025-08-25,C0227,P0198,46,85.76,2238.52,1829.74,Faturado
V011482,2025-08-25,C0216,P0435,20,28.03,318.11,232.92,Faturado
V011483,2025-08-25,C0244,P0384,20,346.5,3932.35,3254.07,Faturado
V011484,2025-08-25,C0052,P0407,11,127.37,795.02,589.28,Faturado
V011485,2025-08-25,C0055,P0287,2,655.93,744.4,549.11,Faturado
V011486,2025-08-25,C0037,P0493,13,40.12,295.95,192.55,Faturado
V011487,2025-08-25,C0132,P0405,13,163.73,1207.79,882.8,Faturado
V011488,2025-08-25,C0055,P0024,41,218.47,5082.7,3759.59,Faturado
V011489,2025-08-25,C0012,P0456,49,48.16,1339.07,906.39,Faturado
V011490,2025-08-25,C0147,P0492,15,35.31,300.54,229.87,Faturado
V011491,2025-08-25,C0207,P0009,31,324.91,5715.37,4565.94,Faturado
V011492,2025-08-25,C0185,P0406,23,187.6,2448.39,1721.9,Faturado
V011493,2025-08-25,C0222,P0132,22,372.75,4653.28,3336.36,Faturado
V011494,2025-08-25,C0237,P0077,16,132.6,1203.88,853.52,Faturado
V011495,2025-08-25,C0037,P0226,42,37.76,899.91,628.74,Faturado
V011496,2025-08-25,C0204,P0131,29,36.62,602.61,413.15,Faturado
V011497,2025-08-25,C0211,P0485,20,20.2,229.25,185.13,Faturado
V011498,2025-08-26,C0197,P0389,41,214.36,4987.09,3137.16,Faturado
V011499,2025-08-26,C0191,P0436,39,638.38,14127.43,9317.8,Faturado
V011500,2025-08-26,C0047,P0369,43,114.79,2800.86,1675.08,Faturado
V011501,2025-08-26,C0111,P0362,8,84.75,384.72,328.29,Faturado
V011502,2025-08-26,C0250,P0486,34,234.1,4516.47,3398.34,Faturado
V011503,2025-08-26,C0007,P0437,37,283.86,5959.71,3689.27,Faturado
V011504,2025-08-26,C0117,P0436,41,638.38,14851.91,9795.63,Faturado
V011505,2025-08-26,C0064,P0294,33,40.97,767.18,590.28,Faturado
V011506,2025-08-26,C0082,P0428,49,138.81,3859.54,3157.59,Faturado
V011507,2025-08-26,C0064,P0181,10,87.5,496.51,317.42,Faturado
V011508,2025-08-26,C0092,P0371,40,354.75,8051.96,6912.46,Faturado
V011509,2025-08-26,C0012,P0386,18,34.67,354.12,259.42,Faturado
V011510,2025-08-26,C0012,P0365,25,80.97,1148.64,738.7,Faturado
V011511,2025-08-26,C0036,P0182,42,31.58,752.63,496.73,Faturado
V011512,2025-08-26,C0029,P0340,41,74.36,1729.99,1202.82,Faturado
V011513,2025-08-26,C0139,P0491,36,133.02,2717.31,2226.51,Faturado
V011514,2025-08-26,C0181,P0495,2,448.14,508.58,309.77,Faturado
V011515,2025-08-26,C0198,P0461,19,91.43,985.74,658.8,Faturado
V011516,2025-08-26,C0085,P0218,10,40.11,227.6,188.6,Faturado
V011517,2025-08-26,C0074,P0163,49,52.62,1463.07,1061.15,Faturado
V011518,2025-08-26,C0224,P0046,3,245.23,417.46,336.44,Faturado
V011519,2025-08-26,C0047,P0456,19,48.16,519.23,351.46,Faturado
V011520,2025-08-26,C0161,P0092,26,60.47,892.14,626.95,Faturado
V011521,2025-08-26,C0081,P0105,47,121.07,3228.89,2278.0,Faturado
V011522,2025-08-26,C0195,P0207,25,597.05,8469.74,6756.12,Faturado
V011523,2025-08-26,C0121,P0439,17,390.45,3766.46,2373.58,Faturado
V011524,2025-08-26,C0043,P0498,10,164.92,935.82,720.01,Faturado
V011525,2025-08-26,C0146,P0328,46,71.56,1867.87,1476.07,Faturado
V011526,2025-08-26,C0074,P0139,11,311.56,1944.7,1348.13,Faturado
V011527,2025-08-26,C0053,P0029,11,272.7,1702.15,1163.14,Faturado
V011528,2025-08-27,C0207,P0215,25,34.71,492.4,412.32,Faturado
V011529,2025-08-27,C0026,P0370,40,49.64,1126.71,763.43,Faturado
V011530,2025-08-27,C0108,P0440,12,315.91,2151.12,1625.54,Faturado
V011531,2025-08-27,C0089,P0245,12,216.9,1476.93,979.43,Faturado
V011532,2025-08-27,C0092,P0054,42,74.83,1783.38,1085.26,Faturado
V011533,2025-08-27,C0033,P0484,25,134.81,1912.41,1355.86,Faturado
V011534,2025-08-27,C0238,P0273,33,180.49,3379.76,2759.6,Faturado
V011535,2025-08-27,C0018,P0429,37,149.98,3148.87,2148.08,Faturado
V011536,2025-08-27,C0018,P0389,28,214.36,3405.81,2142.45,Faturado
V011537,2025-08-27,C0166,P0131,43,36.62,893.52,612.6,Faturado
V011538,2025-08-27,C0033,P0009,9,324.91,1659.3,1325.6,Faturado
V011539,2025-08-27,C0027,P0212,14,21.83,173.42,138.88,Faturado
V011540,2025-08-27,C0049,P0122,3,141.44,240.78,198.82,Faturado
V011541,2025-08-27,C0178,P0114,5,460.6,1306.81,921.8,Faturado
V011542,2025-08-27,C0143,P0020,26,72.51,1069.77,737.87,Faturado
V011543,2025-08-27,C0108,P0499,41,88.82,2066.4,1509.4,Faturado
V011544,2025-08-27,C0205,P0339,18,89.61,915.27,644.62,Faturado
V011545,2025-08-27,C0180,P0021,38,410.52,8851.91,7115.93,Faturado
V011546,2025-08-27,C0226,P0208,21,111.77,1331.88,828.19,Faturado
V011547,2025-08-27,C0068,P0033,39,11.63,257.37,209.9,Faturado
V011548,2025-08-27,C0099,P0133,16,269.35,2445.44,1896.75,Faturado
V011549,2025-08-27,C0019,P0408,40,53.51,1214.55,928.66,Faturado
V011550,2025-08-27,C0223,P0191,23,143.71,1875.57,1552.0,Faturado
V011551,2025-08-28,C0242,P0301,3,615.8,1048.29,710.76,Faturado
V011552,2025-08-28,C0160,P0027,44,359.27,8970.01,7327.1,Faturado
V011553,2025-08-28,C0208,P0116,30,101.23,1723.26,1295.29,Faturado
V011554,2025-08-28,C0230,P0418,46,115.75,3021.33,1985.42,Faturado
V011555,2025-08-28,C0010,P0142,41,80.85,1880.98,1302.64,Faturado
V011556,2025-08-28,C0124,P0041,35,99.25,1971.14,1499.3,Faturado
V011557,2025-08-28,C0017,P0106,26,158.89,2344.17,1776.19,Faturado
V011558,2025-08-28,C0241,P0074,12,80.8,550.19,340.83,Faturado
V011559,2025-08-28,C0168,P0060,31,23.18,407.75,295.59,Faturado
V011560,2025-08-28,C0196,P0298,17,22.55,217.53,174.53,Faturado
V011561,2025-08-28,C0191,P0122,37,141.44,2969.57,2452.07,Faturado
V011562,2025-08-28,C0143,P0435,8,28.03,127.24,93.17,Faturado
V011563,2025-08-28,C0097,P0203,19,401.75,4331.4,3285.42,Faturado
V011564,2025-08-28,C0167,P0011,26,254.05,3748.11,3144.54,Faturado
V011565,2025-08-28,C0057,P0419,4,151.8,344.55,293.58,Faturado
V011566,2025-08-28,C0138,P0147,15,81.92,697.27,576.87,Faturado
V011567,2025-08-28,C0071,P0216,47,32.42,864.63,718.47,Faturado
V011568,2025-08-28,C0097,P0374,14,365.42,2902.95,1827.76,Faturado
V011569,2025-08-28,C0017,P0321,30,151.48,2578.67,1581.58,Faturado
V011570,2025-08-28,C0076,P0460,48,113.48,3090.86,2490.37,Faturado
V011571,2025-08-28,C0017,P0445,42,71.24,1697.82,1014.98,Faturado
V011572,2025-08-28,C0111,P0303,24,86.09,1172.42,966.04,Faturado
V011573,2025-08-28,C0120,P0014,46,218.31,5698.37,3627.23,Faturado
V011574,2025-08-28,C0144,P0067,43,657.32,16038.53,9773.34,Faturado
V011575,2025-08-28,C0119,P0180,34,323.91,6249.17,4948.86,Faturado
V011576,2025-08-28,C0078,P0365,19,80.97,872.97,561.41,Faturado
V011577,2025-08-29,C0103,P0113,32,59.48,1080.04,673.46,Faturado
V011578,2025-08-29,C0234,P0227,2,58.98,66.94,49.76,Faturado
V011579,2025-08-29,C0037,P0065,36,22.73,464.32,385.06,Faturado
V011580,2025-08-29,C0106,P0163,25,52.62,746.47,541.4,Faturado
V011581,2025-08-29,C0187,P0164,43,99.82,2435.6,1899.7,Faturado
V011582,2025-08-29,C0108,P0166,26,472.03,6964.05,4760.81,Faturado
V011583,2025-08-29,C0021,P0039,45,137.8,3518.69,2659.33,Faturado
V011584,2025-08-29,C0148,P0153,26,57.91,854.37,563.25,Faturado
V011585,2025-08-29,C0230,P0320,21,28.3,337.23,258.18,Faturado
V011586,2025-08-29,C0129,P0360,18,76.67,783.1,588.85,Faturado
V011587,2025-08-29,C0227,P0269,29,69.51,1143.84,711.09,Faturado
V011588,2025-08-29,C0187,P0324,24,35.15,478.69,361.99,Faturado
V011589,2025-08-29,C0028,P0326,47,124.08,3309.17,2367.27,Faturado
V011590,2025-08-29,C0199,P0075,28,23.08,366.7,258.55,Faturado
V011591,2025-08-29,C0235,P0257,12,348.37,2372.14,1830.6,Faturado
V011592,2025-08-29,C0184,P0200,11,307.47,1919.18,1441.49,Faturado
V011593,2025-08-29,C0108,P0438,27,29.97,459.17,369.19,Faturado
V011594,2025-08-29,C0009,P0098,23,16.62,216.91,145.98,Faturado
V011595,2025-08-29,C0193,P0104,33,532.54,9972.07,8016.87,Faturado
V011596,2025-08-29,C0164,P0372,16,82.65,750.38,543.2,Faturado
V011597,2025-08-29,C0226,P0393,28,324.05,5148.6,3551.48,Faturado
V011598,2025-08-29,C0162,P0164,28,99.82,1585.97,1237.01,Faturado
V011599,2025-08-29,C0209,P0113,45,59.48,1518.81,947.05,Faturado
V011600,2025-08-30,C0070,P0102,43,21.5,524.6,430.11,Faturado
V011601,2025-08-30,C0033,P0192,13,84.7,624.81,501.03,Faturado
V011602,2025-08-30,C0105,P0376,33,28.65,536.49,323.62,Faturado
V011603,2025-08-30,C0204,P0013,28,39.3,624.41,497.46,Faturado
V011604,2025-08-30,C0057,P0036,36,67.7,1382.96,1176.35,Faturado
V011605,2025-08-30,C0055,P0463,5,77.51,219.91,171.86,Faturado
V011606,2025-08-31,C0054,P0363,6,264.41,900.22,689.98,Faturado
V011607,2025-08-31,C0174,P0418,19,115.75,1247.94,820.07,Faturado
V011608,2025-09-01,C0074,P0489,42,97.18,2316.04,1765.29,Faturado
V011609,2025-09-01,C0074,P0241,5,390.5,1107.92,901.82,Faturado
V011610,2025-09-01,C0050,P0170,33,154.4,2891.22,2129.03,Faturado
V011611,2025-09-01,C0010,P0347,14,39.99,317.69,243.98,Faturado
V011612,2025-09-01,C0103,P0294,16,40.97,371.97,286.19,Faturado
V011613,2025-09-01,C0094,P0410,32,40.06,727.41,537.66,Faturado
V011614,2025-09-01,C0132,P0227,27,58.98,903.62,671.82,Faturado
V011615,2025-09-01,C0129,P0315,35,41.06,815.47,555.08,Faturado
V011616,2025-09-01,C0043,P0127,3,125.21,213.15,140.84,Faturado
V011617,2025-09-01,C0083,P0468,4,39.41,89.45,58.7,Faturado
V011618,2025-09-01,C0133,P0280,7,94.76,376.39,304.35,Faturado
V011619,2025-09-01,C0222,P0367,13,63.8,470.63,334.15,Faturado
V011620,2025-09-01,C0218,P0021,41,410.52,9550.75,7677.72,Faturado
V011621,2025-09-01,C0104,P0316,3,68.66,116.88,77.02,Faturado
V011622,2025-09-01,C0034,P0246,17,40.6,391.65,283.71,Faturado
V011623,2025-09-01,C0194,P0090,47,501.21,13367.09,10078.81,Faturado
V011624,2025-09-01,C0024,P0404,10,200.96,1140.33,800.14,Faturado
V011625,2025-09-01,C0142,P0006,47,28.86,769.69,659.31,Faturado
V011626,2025-09-01,C0041,P0451,1,388.59,220.5,143.04,Faturado
V011627,2025-09-01,C0170,P0266,28,13.04,207.18,174.97,Faturado
V011628,2025-09-01,C0013,P0396,10,27.59,156.56,127.92,Faturado
V011629,2025-09-01,C0157,P0097,7,535.38,2126.57,1831.72,Faturado
V011630,2025-09-01,C0193,P0150,39,283.33,6270.13,3805.2,Faturado
V011631,2025-09-01,C0174,P0446,3,253.57,431.66,260.05,Faturado
V011632,2025-09-01,C0162,P0445,7,71.24,282.97,169.16,Faturado
V011633,2025-09-01,C0191,P0080,9,27.68,141.36,91.04,Faturado
V011634,2025-09-01,C0132,P0017,40,89.81,2038.47,1228.36,Faturado
V011635,2025-09-01,C0028,P0138,35,414.85,8239.07,5477.75,Faturado
V011636,2025-09-01,C0083,P0140,26,16.94,249.92,174.62,Faturado
V011637,2025-09-01,C0129,P0339,5,89.61,254.24,179.06,Faturado
V011638,2025-09-01,C0164,P0040,13,159.88,1179.39,898.19,Faturado
V011639,2025-09-01,C0107,P0407,45,127.37,3252.36,2410.7,Faturado
V011640,2025-09-01,C0013,P0168,30,48.94,833.11,626.39,Faturado
V011641,2025-09-02,C0211,P0487,44,100.58,2511.21,1955.48,Faturado
V011642,2025-09-02,C0099,P0010,46,209.24,5461.62,4646.99,Faturado
V011643,2025-09-02,C0059,P0234,20,115.0,1305.11,1002.98,Faturado
V011644,2025-09-02,C0156,P0087,23,167.14,2181.36,1596.56,Faturado
V011645,2025-09-02,C0122,P0267,5,68.31,193.81,143.26,Faturado
V011646,2025-09-02,C0120,P0204,1,111.63,63.34,43.22,Faturado
V011647,2025-09-02,C0041,P0318,45,116.27,2968.93,2278.07,Faturado
V011648,2025-09-02,C0066,P0333,46,259.01,6760.73,4646.99,Faturado
V011649,2025-09-02,C0179,P0360,2,76.67,87.01,65.43,Faturado
V011650,2025-09-02,C0062,P0241,16,390.5,3545.36,2885.83,Faturado
V011651,2025-09-02,C0158,P0056,5,33.15,94.05,67.2,Faturado
V011652,2025-09-02,C0040,P0110,22,141.67,1768.56,1251.2,Faturado
V011653,2025-09-02,C0242,P0049,1,112.31,63.73,49.28,Faturado
V011654,2025-09-02,C0040,P0243,12,58.63,399.23,254.45,Faturado
V011655,2025-09-02,C0197,P0016,19,708.55,7639.12,5725.14,Faturado
V011656,2025-09-02,C0102,P0073,22,219.98,2746.16,2001.42,Faturado
V011657,2025-09-02,C0190,P0372,42,82.65,1969.75,1425.91,Faturado
V011658,2025-09-02,C0234,P0202,44,33.86,845.39,541.27,Faturado
V011659,2025-09-02,C0015,P0093,48,314.43,8564.15,6498.54,Faturado
V011660,2025-09-02,C0124,P0137,17,91.26,880.34,748.1,Faturado
V011661,2025-09-02,C0228,P0033,13,11.63,85.79,69.97,Faturado
V011662,2025-09-02,C0131,P0088,39,215.59,4771.03,3540.62,Faturado
V011663,2025-09-02,C0024,P0419,28,151.8,2411.84,2055.07,Faturado
V011664,2025-09-02,C0169,P0203,3,401.75,683.91,518.75,Faturado
V011665,2025-09-02,C0191,P0039,5,137.8,390.97,295.48,Faturado
V011666,2025-09-02,C0048,P0114,36,460.6,9409.05,6636.94,Faturado
V011667,2025-09-02,C0189,P0333,15,259.01,2204.59,1515.32,Faturado
V011668,2025-09-02,C0048,P0247,17,45.23,436.31,306.52,Faturado
V011669,2025-09-02,C0047,P0343,44,512.98,12807.73,9161.52,Faturado
V011670,2025-09-02,C0184,P0409,46,73.63,1921.9,1493.06,Faturado
V011671,2025-09-02,C0105,P0370,29,49.64,816.86,553.49,Faturado
V011672,2025-09-02,C0113,P0208,4,111.77,253.69,157.75,Faturado
V011673,2025-09-02,C0245,P0312,32,137.16,2490.56,1801.59,Faturado
V011674,2025-09-02,C0204,P0432,49,418.55,11637.58,9016.62,Faturado
V011675,2025-09-02,C0247,P0469,43,496.9,12124.3,7807.2,Faturado
V011676,2025-09-02,C0008,P0394,38,72.8,1569.76,1038.04,Faturado
V011677,2025-09-02,C0206,P0297,4,350.61,795.8,667.25,Faturado
V011678,2025-09-02,C0018,P0360,13,76.67,565.57,425.28,Faturado
V011679,2025-09-03,C0203,P0433,31,399.68,7030.62,4430.18,Faturado
V011680,2025-09-03,C0002,P0371,9,354.75,1811.69,1555.3,Faturado
V011681,2025-09-03,C0217,P0426,31,194.26,3417.15,2169.17,Faturado
V011682,2025-09-03,C0025,P0229,5,23.93,67.89,50.43,Faturado
V011683,2025-09-03,C0001,P0012,36,59.7,1219.54,963.6,Faturado
V011684,2025-09-03,C0223,P0217,16,163.61,1485.42,1013.08,Faturado
V011685,2025-09-03,C0197,P0478,42,45.34,1080.56,784.19,Faturado
V011686,2025-09-03,C0168,P0079,41,365.24,8497.31,6976.79,Faturado
V011687,2025-09-03,C0068,P0375,16,156.82,1423.77,1219.55,Faturado
V011688,2025-09-03,C0243,P0036,20,67.7,768.31,653.53,Faturado
V011689,2025-09-03,C0069,P0264,30,57.05,971.17,715.49,Faturado
V011690,2025-09-03,C0197,P0028,26,115.56,1704.9,1181.19,Faturado
V011691,2025-09-03,C0248,P0372,49,82.65,2298.04,1663.56,Faturado
V011692,2025-09-03,C0016,P0086,31,28.75,505.73,405.42,Faturado
V011693,2025-09-03,C0182,P0188,15,31.99,272.29,164.06,Faturado
V011694,2025-09-03,C0191,P0305,41,310.94,7234.02,5880.29,Faturado
V011695,2025-09-03,C0018,P0254,38,15.61,336.59,281.28,Faturado
V011696,2025-09-03,C0107,P0422,38,413.5,8916.17,6692.29,Faturado
V011697,2025-09-03,C0017,P0080,43,27.68,675.39,434.98,Faturado
V011698,2025-09-03,C0125,P0186,20,192.65,2186.34,1875.4,Faturado
V011699,2025-09-03,C0227,P0005,35,59.66,1184.87,832.89,Faturado
V011700,2025-09-03,C0082,P0046,23,245.23,3200.52,2579.39,Faturado
V011701,2025-09-03,C0004,P0354,44,43.78,1093.07,668.63,Faturado
V011702,2025-09-03,C0115,P0497,47,57.36,1529.77,1022.44,Faturado
V011703,2025-09-03,C0095,P0102,39,21.5,475.8,390.1,Faturado
V011704,2025-09-04,C0125,P0393,15,324.05,2758.18,1902.58,Faturado
V011705,2025-09-04,C0223,P0399,45,85.95,2194.71,1821.17,Faturado
V011706,2025-09-04,C0235,P0304,25,533.36,7566.23,5872.51,Faturado
V011707,2025-09-04,C0124,P0404,8,200.96,912.26,640.11,Faturado
V011708,2025-09-04,C0214,P0163,32,52.62,955.48,692.99,Faturado
V011709,2025-09-04,C0171,P0251,13,79.05,583.13,429.3,Faturado
V011710,2025-09-04,C0235,P0357,46,262.77,6858.87,5913.97,Faturado
V011711,2025-09-04,C0246,P0195,15,74.22,631.73,531.87,Faturado
V011712,2025-09-04,C0230,P0060,6,23.18,78.92,57.21,Faturado
V011713,2025-09-04,C0239,P0098,33,16.62,311.22,209.45,Faturado
V011714,2025-09-04,C0194,P0418,7,115.75,459.77,302.13,Faturado
V011715,2025-09-04,C0181,P0356,33,36.92,691.35,479.83,Faturado
V011716,2025-09-04,C0215,P0355,47,36.81,981.71,685.52,Faturado
V011717,2025-09-04,C0118,P0073,29,219.98,3619.93,2638.24,Faturado
V011718,2025-09-04,C0227,P0222,38,175.19,3777.57,2587.66,Faturado
V011719,2025-09-04,C0123,P0119,37,41.26,866.26,667.96,Faturado
V011720,2025-09-04,C0188,P0182,44,31.58,788.47,520.38,Faturado
V011721,2025-09-04,C0037,P0384,32,346.5,6291.76,5206.5,Faturado
V011722,2025-09-04,C0061,P0218,3,40.11,68.28,56.58,Faturado
V011723,2025-09-04,C0096,P0256,20,197.42,2240.48,1907.51,Faturado
V011724,2025-09-04,C0120,P0396,14,27.59,219.18,179.08,Faturado
V011725,2025-09-04,C0235,P0088,28,215.59,3425.36,2541.99,Faturado
V011726,2025-09-04,C0181,P0361,38,324.58,6998.82,4348.67,Faturado
V011727,2025-09-04,C0012,P0275,4,113.51,257.64,162.45,Faturado
V011728,2025-09-04,C0122,P0492,15,35.31,300.54,229.87,Faturado
V011729,2025-09-04,C0035,P0336,17,224.21,2162.83,1445.06,Faturado
V011730,2025-09-04,C0233,P0026,37,26.33,552.8,342.49,Faturado
V011731,2025-09-04,C0067,P0407,24,127.37,1734.59,1285.71,Faturado
V011732,2025-09-04,C0226,P0121,38,75.39,1625.61,1144.03,Faturado
V011733,2025-09-04,C0038,P0289,42,50.62,1206.4,722.14,Faturado
V011734,2025-09-04,C0024,P0362,41,84.75,1971.71,1682.47,Faturado
V011735,2025-09-04,C0230,P0441,36,119.73,2445.82,2070.48,Faturado
V011736,2025-09-04,C0081,P0030,41,67.86,1578.76,1353.64,Faturado
V011737,2025-09-04,C0168,P0407,8,127.37,578.2,428.57,Faturado
V011738,2025-09-04,C0193,P0202,3,33.86,57.64,36.91,Faturado
V011739,2025-09-04,C0185,P0382,30,155.17,2641.49,1759.32,Faturado
V011740,2025-09-04,C0072,P0036,22,67.7,845.14,718.88,Faturado
V011741,2025-09-05,C0225,P0436,8,638.38,2897.93,1911.34,Faturado
V011742,2025-09-05,C0219,P0315,32,41.06,745.57,507.5,Faturado
V011743,2025-09-05,C0163,P0030,37,67.86,1424.74,1221.57,Faturado
V011744,2025-09-05,C0012,P0101,48,753.52,20523.68,14808.33,Faturado
V011745,2025-09-05,C0137,P0067,4,657.32,1491.96,909.15,Faturado
V011746,2025-09-05,C0226,P0388,18,52.85,539.8,331.74,Faturado
V011747,2025-09-05,C0078,P0349,23,212.71,2776.1,2096.73,Faturado
V011748,2025-09-05,C0229,P0441,29,119.73,1970.24,1667.89,Faturado
V011749,2025-09-05,C0067,P0063,2,268.78,305.03,220.45,Faturado
V011750,2025-09-05,C0108,P0032,13,83.95,619.27,484.27,Faturado
V011751,2025-09-05,C0044,P0087,16,167.14,1517.47,1110.65,Faturado
V011752,2025-09-05,C0189,P0211,8,51.19,232.38,179.1,Faturado
V011753,2025-09-05,C0149,P0463,19,77.51,835.66,653.07,Faturado
V011754,2025-09-05,C0007,P0051,32,129.62,2353.65,1780.61,Faturado
V011755,2025-09-05,C0128,P0063,3,268.78,457.55,330.68,Faturado
V011756,2025-09-05,C0097,P0080,49,27.68,769.63,495.67,Faturado
V011757,2025-09-05,C0227,P0343,32,512.98,9314.72,6662.93,Faturado
V011758,2025-09-05,C0011,P0232,41,44.66,1039.01,783.13,Faturado
V011759,2025-09-05,C0173,P0366,21,103.17,1229.4,868.72,Faturado
V011760,2025-09-05,C0160,P0101,25,753.52,10689.42,7712.67,Faturado
V011761,2025-09-05,C0214,P0129,17,262.14,2528.72,2105.25,Faturado
V011762,2025-09-05,C0247,P0019,25,234.69,3329.31,2176.16,Faturado
V011763,2025-09-05,C0106,P0357,33,262.77,4920.5,4242.63,Faturado
V011764,2025-09-05,C0083,P0419,31,151.8,2670.25,2275.26,Faturado
V011765,2025-09-05,C0036,P0447,36,10.7,218.58,165.53,Faturado
V011766,2025-09-05,C0118,P0094,23,47.96,625.93,473.64,Faturado
V011767,2025-09-05,C0165,P0081,47,111.78,2981.13,2543.0,Faturado
V011768,2025-09-05,C0203,P0103,44,131.07,3272.47,2161.12,Faturado
V011769,2025-09-05,C0041,P0369,25,114.79,1628.41,973.88,Faturado
V011770,2025-09-05,C0205,P0154,49,18.7,519.94,318.01,Faturado
V011771,2025-09-05,C0092,P0269,44,69.51,1735.48,1078.9,Faturado
V011772,2025-09-05,C0049,P0118,48,58.73,1599.63,996.8,Faturado
V011773,2025-09-05,C0143,P0342,30,276.34,4704.18,3583.32,Faturado
V011774,2025-09-05,C0141,P0494,13,306.84,2263.47,1391.87,Faturado
V011775,2025-09-05,C0053,P0279,43,215.23,5251.59,3551.11,Faturado
V011776,2025-09-05,C0107,P0492,47,35.31,941.7,720.24,Faturado
V011777,2025-09-05,C0033,P0363,29,264.41,4351.06,3334.9,Faturado
V011778,2025-09-06,C0154,P0421,33,318.5,5964.07,5043.1,Faturado
V011779,2025-09-06,C0226,P0131,15,36.62,311.69,213.7,Faturado
V011780,2025-09-07,C0172,P0084,11,18.69,116.66,89.22,Faturado
V011781,2025-09-07,C0234,P0282,37,60.06,1260.97,1061.21,Faturado
V011782,2025-09-07,C0181,P0352,32,32.58,591.59,425.49,Faturado
V011783,2025-09-07,C0051,P0013,45,39.3,1003.52,799.5,Faturado
V011784,2025-09-07,C0013,P0125,42,652.58,15552.57,11770.72,Faturado
V011785,2025-09-07,C0169,P0325,18,108.42,1107.39,860.76,Faturado
V011786,2025-09-08,C0247,P0420,28,12.74,202.42,151.75,Faturado
V011787,2025-09-08,C0045,P0453,41,73.92,1719.75,1249.49,Faturado
V011788,2025-09-08,C0143,P0488,4,121.47,275.71,178.71,Faturado
V011789,2025-09-08,C0017,P0037,29,459.55,7562.23,4769.98,Faturado
V011790,2025-09-08,C0143,P0161,47,444.43,11852.79,9252.63,Faturado
V011791,2025-09-08,C0005,P0466,35,11.98,237.93,156.71,Faturado
V011792,2025-09-08,C0214,P0383,23,124.36,1623.03,1309.98,Faturado
V011793,2025-09-08,C0174,P0275,7,113.51,450.87,284.3,Faturado
V011794,2025-09-08,C0011,P0435,46,28.03,731.64,535.71,Faturado
